hrc_core_z,mortality_probability,ci_low,ci_high,database
2.0773841273936,0.0565592474831916,0.0463899247921828,0.0687970014157437,MIMIC-IV
2.10447984738211,0.056385382435797,0.0461654033061473,0.0687048681480538,MIMIC-IV
2.13157556737062,0.0562112463780099,0.0459370521675716,0.0686180774697285,MIMIC-IV
2.15867128735913,0.0560368517362653,0.0457047982276651,0.0685368290956628,MIMIC-IV
2.18576700734764,0.0558622108534794,0.0454685799869944,0.0684613111567725,MIMIC-IV
2.21286272733615,0.0556873359883992,0.0452283479108918,0.068391699777223,MIMIC-IV
2.23995844732466,0.0555122393149733,0.0449840646538882,0.0683281587452946,MIMIC-IV
2.26705416731317,0.055336932921742,0.0447357051913404,0.0682708392797183,MIMIC-IV
2.29414988730168,0.0551614288112481,0.0444832568579651,0.0682198798917766,MIMIC-IV
2.32124560729019,0.054985738899467,0.0442267192945298,0.0681754063419192,MIMIC-IV
2.3483413272787,0.0548098750152577,0.0439661043054339,0.0681375316881619,MIMIC-IV
2.37543704726721,0.054633848899833,0.0437014356312983,0.0681063564221499,MIMIC-IV
2.40253276725572,0.0544576722062486,0.0434327486419208,0.0680819686875226,MIMIC-IV
2.42962848724423,0.0542813564989132,0.043160089956030503,0.0680644445741436,MIMIC-IV
2.45672420723274,0.0541049132531168,0.0428835169951468,0.0680538484808825,MIMIC-IV
2.48381992722125,0.053928353854579,0.0426030974795115,0.0680502335389696,MIMIC-IV
2.51091564720976,0.053751689599016,0.0423189088745132,0.0680536420874959,MIMIC-IV
2.53801136719827,0.0535749316917265,0.0420310377962522,0.068064106192394,MIMIC-IV
2.56510708718678,0.0533980912471974,0.0417395793849281,0.0680816482002064,MIMIC-IV
2.59220280717529,0.0532211792887267,0.0414446366545723,0.0681062813180992,MIMIC-IV
2.6192985271638,0.0530442067480667,0.0411463198273285,0.0681380102119026,MIMIC-IV
2.64639424715231,0.0528671844650842,0.0408447456600232,0.0681768316144124,MIMIC-IV
-2.52723318028967,0.271414929621723,0.220277755445317,0.329408222909005,eICU
-2.50132685827971,0.269800120568582,0.219559481131151,0.326724240317223,eICU
-2.47542053626975,0.268180293169941,0.218810115218852,0.324068805387229,eICU
-2.44951421425979,0.26655549108585,0.218029873944263,0.321441626154496,eICU
-2.42360789224983,0.264925760687594,0.217219018924575,0.318842364083038,eICU
-2.39770157023988,0.263291151073494,0.216377858085001,0.316270633512258,eICU
-2.37179524822992,0.261651714083879,0.215506746337253,0.31372600135913,eICU
-2.34588892621996,0.260007504315176,0.214606085984006,0.311207987101186,eICU
-2.31998260421,0.2583585791331,0.213676326826173,0.308716063063075,eICU
-2.29407628220004,0.256704998684902,0.212717965953191,0.306249655026152,eICU
-2.26816996019008,0.255046825910627,0.211731547200634,0.303808143176367,eICU
-2.24226363818012,0.253384126553365,0.210717660264228,0.301390863400973,eICU
-2.21635731617017,0.251716969168442,0.20967693946468,0.298997108939237,eICU
-2.19045099416021,0.250045425131524,0.208610062163442,0.29662613238659,eICU
-2.16454467215025,0.248369568645586,0.20751774683554,0.294277148045652,eICU
-2.13863835014029,0.24668947674672,0.206400750811639,0.291949334611497,eICU
-2.11273202813033,0.245005229308736,0.20525986770746,0.289641838172581,eICU
-2.08682570612037,0.243316909046526,0.20409592456428,0.287353775503104,eICU
-2.06091938411041,0.241624601518146,0.202909778729377,0.28508423761745,eICU
-2.03501306210046,0.239928395125585,0.201702314509734,0.28283229355288,eICU
-2.0091067400905,0.238228381114176,0.200474439635951,0.280596994342977,eICU
-1.98320041808054,0.236524653570626,0.199227081576055,0.278377377141624,eICU
-1.95729409607058,0.234817309419616,0.197961183740617,0.276172469455528,eICU
-1.93138777406062,0.233106448418936,0.196677701621293,0.273981293442577,eICU
-1.90548145205066,0.231392173153129,0.195377598904634,0.271802870233604,eICU
-1.8795751300407,0.229674589025596,0.194061843601708,0.269636224236375,eICU
-1.85366880803075,0.22795380424914,0.192731404231967,0.267480387382729,eICU
-1.82776248602079,0.226229929834905,0.191387246096867,0.265334403282705,eICU
-1.80185616401083,0.22450307957968,0.190030327675206,0.263197331253003,eICU
-1.77594984200087,0.222773370051536,0.188661597168118,0.26106825019115,eICU
-1.75004351999091,0.22104092057377,0.187281989217273,0.258946262271091,eICU
-1.72413719798095,0.219305853207113,0.185892421815273,0.256830496440474,eICU
-1.698230875971,0.217568292730183,0.184493793422632,0.254720111704493,eICU
-1.67232455396104,0.215828366618145,0.183086980301175,0.252614300185658,eICU
-1.64641823195108,0.214086205019565,0.181672834069361,0.250512289953202,eICU
-1.62051190994112,0.212341940731415,0.18025217948095,0.248413347619868,eICU
-1.59460558793116,0.210595709172215,0.178825812424763,0.246316780707525,eICU
-1.5686992659212,0.208847648353281,0.177394498139916,0.244221939786334,eICU
-1.54279294391124,0.207097898848071,0.175958969638074,0.242128220395082,eICU
-1.51688662190129,0.205346603759583,0.174519926321836,0.240035064752685,eICU
-1.49098029989133,0.203593908685816,0.17307803278634,0.237941963272846,eICU
-1.46507397788137,0.201839961683254,0.171633917789681,0.235848455895397,eICU
-1.43916765587141,0.200084913228367,0.17018817337653,0.233754133248982,eICU
-1.41326133386145,0.198328916177116,0.168741354138631,0.231658637660497,eICU
-1.38735501185149,0.196572125722446,0.167293976595402,0.229561664027108,eICU
-1.36144868984153,0.19481469934976,0.165846518677769,0.22746296056676,eICU
-1.33554236783158,0.19305679679037,0.164399419298563,0.225362329462925,eICU
-1.30963604582162,0.191298579972908,0.162953077993202,0.223259627418903,eICU
-1.28372972381166,0.189540212972707,0.161507854615044,0.221154766136324,eICU
-1.2578234018017,0.187781861959146,0.160064069070668,0.219047712731694,eICU
-1.23191707979174,0.186023695140959,0.158622001081335,0.216938490103759,eICU
-1.20601075778178,0.184265882709507,0.157181889958139,0.214827177263273,eICU
-1.18010443577182,0.182508596780036,0.155743934379743,0.212713909635368,eICU
-1.15419811376187,0.180752011330909,0.154308292163187,0.210598879343143,eICU
-1.12829179175191,0.178996302140843,0.15287508002006,0.208482335479317,eICU
-1.10238546974195,0.177241646724148,0.151444373292391,0.206364584370759,eICU
-1.07647914773199,0.175488224263999,0.150016205664905,0.204245989838428,eICU
-1.05057282572203,0.173736215543751,0.148590568852975,0.202126973452623,eICU
-1.02466650371207,0.171985802876323,0.147167412268613,0.200008014780478,eICU
-0.998760181702115,0.170237170031683,0.145746642670334,0.197889651619156,eICU
-0.972853859692157,0.168490502162449,0.144328123806732,0.195772480204291,eICU
-0.946947537682198,0.16674598572764401,0.142911676068174,0.193657155378656,eICU
-0.92104121567224,0.165003808414649,0.141497076166315,0.191544390700859,eICU
-0.895134893662281,0.163264159059367,0.140084056867061,0.189434958467932,eICU
-0.869228571652323,0.161527227564667,0.138672306809422,0.187329689619027,eICU
-0.843322249642364,0.159793204817126,0.137261470450179,0.185229473479926,eICU
-0.817415927632406,0.158062282602131,0.135851148182644,0.183135257299858,eICU
-0.791509605622447,0.156334653517382,0.13444089668674,0.181048045523239,eICU
-0.765603283612489,0.154610510884857,0.13303022957711,0.178968898729528,eICU
-0.73969696160253,0.152890048661275,0.131618618425635,0.176898932164853,eICU
-0.713790639592571,0.151173461347144,0.130205494244167,0.174839313779692,eICU
-0.687884317582613,0.149460943894427,0.128790249521855,0.17279126167844,eICU
-0.661977995572655,0.147752691612904,0.127372240918374,0.170756040879871,eICU
-0.636071673562696,0.146048900075295,0.125950792718554,0.168734959283392,eICU
-0.610165351552737,0.144349765021211,0.124525201154252,0.166729362735787,eICU
-0.584259029542779,0.142655553769732,0.123094797945472,0.164740715748087,eICU
-0.55835270753282,0.140968119513469,0.121660232972483,0.162772375325859,eICU
-0.532446385522862,0.139290800322531,0.120223582203705,0.16082922858949,eICU
